random_id,credit_window,credit_window_label,first_term_label,me_bs_degree_status,me_bs_degree_status_clean,me_bs_degree_status_is_missing,me_degree_status_bucket,has_me_bs_degree,has_any_bachelor_degree,outcome_graduated_me,outcome_any_bachelor,outcome_status_known,cgpa_at_etm_to_any_campus,highest_cgpa_during_credit_window,peak_minus_etm,graduating_cgpa,cgpa_gap,dif_btw_max_and_min_term_gpa,warnings_per_term,low_gpa_term_rate_2_5,low_gpa_term_rate_3_0,grade_forgiveness_used,multi_repeat_flag,with_math_ap,sat_verb_grouping,1st_aleks_math_score_grouping,1st_math_course,1st_math_course_campus,etm_total_attempts_to_abc,etm_first_attempt_pass_count,etm_never_passed_count,etm_first_grade_dfw_count,terms_with_gpa,mean_term_gpa,median_term_gpa,std_term_gpa,min_term_gpa,max_term_gpa,first_term_gpa,last_term_gpa,n_summer_terms,n_regular_terms,low_gpa_terms_2_5,low_gpa_terms_3_0,gpa_trend_slope,first_two_regular_mean_gpa,summer_term_ratio,chem_110_outcome_after_1st_fa,edsgn_100_outcome_after_1st_fa,math_140_outcome_after_1st_fa,math_141_outcome_after_1st_fa,phys_211_outcome_after_1st_fa,chem_110_outcome_after_1st_ay,edsgn_100_outcome_after_1st_ay,math_140_outcome_after_1st_ay,math_141_outcome_after_1st_ay,phys_211_outcome_after_1st_ay,chem_110_outcome_after_2nd_ay,edsgn_100_outcome_after_2nd_ay,math_140_outcome_after_2nd_ay,math_141_outcome_after_2nd_ay,phys_211_outcome_after_2nd_ay,chem_110_outcome,edsgn_100_outcome,math_140_outcome,math_141_outcome,phys_211_outcome,chem_110__grade_code__1st_fa_or_sp,edsgn_100__grade_code__1st_fa_or_sp,math_140__grade_code__1st_fa_or_sp,math_141__grade_code__1st_fa_or_sp,phys_211__grade_code__1st_fa_or_sp,chem_110_attempts_to_abc,chem_110_pass_by_first_attempt,chem_110_ever_passed,chem_110_first_grade_dfw,chem_110_total_attempts,chem_110_outcome_label,edsgn_100_attempts_to_abc,edsgn_100_pass_by_first_attempt,edsgn_100_ever_passed,edsgn_100_first_grade_dfw,edsgn_100_total_attempts,edsgn_100_outcome_label,math_140_attempts_to_abc,math_140_pass_by_first_attempt,math_140_ever_passed,math_140_first_grade_dfw,math_140_total_attempts,math_140_outcome_label,math_141_attempts_to_abc,math_141_pass_by_first_attempt,math_141_ever_passed,math_141_first_grade_dfw,math_141_total_attempts,math_141_outcome_label,phys_211_attempts_to_abc,phys_211_pass_by_first_attempt,phys_211_ever_passed,phys_211_first_grade_dfw,phys_211_total_attempts,phys_211_outcome_label
S-00339,29-55,29-55,Fall 2017,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.41,3.41,0.0,3.26,-0.1500000000000003,1.65,0.0,0.1111111111111111,0.2222222222222222,0,0,No,<590,83-89,MATH 140,UP,5.0,5,0,0,10,3.755,3.755,0.2965823850317329,3.0,4.0,4.0,3.67,2,8,0,0,-0.0249250749250749,3.89,0.2,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Not Enrolled,Not Enrolled,B-,Not Enrolled,A-,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00338,40-59,40-59,Fall 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.68,3.68,0.0,3.65,-0.0300000000000002,0.4199999999999999,0.0,0.0,0.0,0,0,No,590-640,30-45,MATH 22,UP,4.0,4,1,0,13,3.323846153846154,3.34,0.3616291484734616,2.48,3.84,3.51,2.89,1,12,1,2,-0.0142244224422442,3.5999999999999996,0.0769230769230769,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00337,40-59,40-59,Summer 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.51,3.51,0.0,3.68,0.1700000000000003,0.5,0.0,0.0,0.0,0,0,Yes,640-690,83-89,MATH 141,UP,4.0,4,1,0,12,3.731666666666667,3.825,0.2669297944245173,3.14,4.0,3.33,3.83,2,10,0,0,0.0368316831683168,3.2350000000000003,0.1666666666666666,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,A-,Not Enrolled,Not Enrolled,B,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00336,40-59,40-59,Summer 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.6,3.6,0.0,3.46,-0.1400000000000001,0.8500000000000001,0.0,0.0,0.125,0,0,No,<590,46-60,MATH 140,DS,5.0,5,0,0,10,3.2049999999999996,3.285,0.5843752599524078,2.25,4.0,3.22,3.8,2,8,2,3,0.1150349650349649,2.7350000000000003,0.2,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,B,B+,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00335,29-55,29-55,Fall 2018,,,1,missing_or_blank,0,0,0,0,0,3.16,3.16,0.0,,,1.2999999999999998,0.0,0.0,0.1,1,0,Yes,590-640,N/A (101),MATH 251,UP,2.0,2,3,0,8,3.51625,3.535,0.2408281841598161,3.18,3.86,3.33,3.75,0,8,0,0,0.0471739130434782,3.3,0.0,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never enrolled,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00334,29-55,29-55,Summer 2016,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.53,3.53,0.0,3.65,0.1200000000000001,0.6699999999999999,0.0,0.0,0.0,0,0,No,<590,83-89,MATH 140E,UP,6.0,4,0,0,14,3.617142857142857,3.685,0.3912982056108687,2.51,4.0,3.38,3.86,3,11,0,1,0.0187262677241047,3.48,0.2142857142857142,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 2nd attempt,Pass on 1st attempt,B+,Not Enrolled,SAT,Not Enrolled,A,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00333,40-59,40-59,Fall 2019,ME_BS with Another Bach. Degree,ME_BS WITH ANOTHER BACH. DEGREE,0,me_bs_plus_other_bach,1,1,1,1,1,3.84,3.84,0.0,3.83,-0.0099999999999997,0.3500000000000001,0.0,0.0,0.0,0,0,Yes,≥690,90-100,MATH 251,UP,2.0,2,3,0,8,3.4525,3.495,0.2659618662246794,2.9,3.75,3.7,3.39,0,8,0,1,-0.0264130434782608,3.725,0.0,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,A,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
S-00332,40-59,40-59,Fall 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.42,3.43,0.0100000000000002,3.43,0.0100000000000002,1.08,0.0,0.0,0.0833333333333333,0,0,Yes,<590,83-89,MATH 251,AL,3.0,3,2,0,10,3.351,3.4299999999999997,0.3570076251908977,2.7,4.0,2.7,3.53,2,8,0,1,0.0779920079920079,2.88,0.2,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,C,Not Enrolled,Not Enrolled,Not Enrolled,B+,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00331,29-55,29-55,Fall 2020,,,1,missing_or_blank,0,0,0,0,0,3.66,3.68,0.02,,,0.5699999999999998,0.0,0.0,0.0,0,0,Yes,640-690,61-75,MATH 140,BK,5.0,5,0,0,11,3.2245454545454546,3.61,1.1692507313349316,0.0,4.0,3.69,2.3,1,10,2,2,-0.1383643555141926,3.51,0.0909090909090909,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,Not Enrolled,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00330,29-55,29-55,Fall 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.51,3.51,0.0,3.56,0.0500000000000002,0.8300000000000001,0.0,0.0,0.0,0,0,No,640-690,76-82,MATH 251,UP,3.0,3,2,0,8,3.8425,3.83,0.128480126311982,3.65,4.0,3.75,4.0,0,8,0,0,0.0158695652173913,3.79,0.0,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00329,40-59,40-59,Summer 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.62,3.62,0.0,3.78,0.1599999999999997,0.7599999999999998,0.0,0.0,0.0,0,0,No,640-690,83-89,MATH 140E,UP,5.0,5,0,0,13,3.4792307692307696,3.47,0.2644321443666766,2.92,4.0,3.49,2.92,2,11,0,1,-0.0150374423963133,3.54,0.1538461538461538,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B,Not Enrolled,A-,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00328,29-55,29-55,Fall 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.97,3.97,0.0,3.91,-0.06,0.4100000000000001,0.0,0.0,0.0,0,0,No,≥690,83-89,MATH 140,UP,5.0,5,0,0,8,3.72,3.68,0.2213594362117865,3.43,4.0,4.0,3.89,0,8,0,0,0.021195652173913,3.715,0.0,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,A,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00327,29-55,29-55,Fall 2021,,,1,missing_or_blank,0,0,0,0,0,3.84,3.84,0.0,,,1.39,0.0,0.125,0.125,0,0,Yes,≥690,N/A (101),MATH 141,UP,4.0,4,1,0,10,3.851999999999999,3.84,0.0886691728969106,3.73,4.0,3.78,4.0,2,8,0,0,0.0095304695304695,3.78,0.2,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,A,A,Not Enrolled,B+,A,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00326,29-55,29-55,Summer 2017,,,1,missing_or_blank,0,0,0,0,0,3.63,3.63,0.0,,,0.7200000000000002,0.0,0.0,0.0,0,0,No,590-640,46-60,MATH 22,UP,4.0,4,1,0,12,3.779166666666667,3.855,0.2615151076231573,3.24,4.0,3.84,4.0,2,10,0,0,0.0411386138613861,3.59,0.1666666666666666,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Not Enrolled,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled
S-00325,29-55,29-55,Summer 2019,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.92,3.92,0.0,3.89,-0.0299999999999998,0.48,0.0,0.0,0.0,0,0,No,640-690,83-89,MATH 140,UP,5.0,5,0,0,10,3.603,3.71,0.3272121296311885,3.0,4.0,4.0,3.5,0,10,0,0,-0.0108219178082191,3.97,0.0,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,Not Enrolled,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00324,40-59,40-59,Summer 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.42,3.53,0.1099999999999998,3.67,0.25,1.66,0.0,0.1111111111111111,0.2222222222222222,0,0,No,<590,90-100,MATH 140,AL,6.0,4,0,0,10,3.482,3.495,0.264776635424402,3.13,3.85,3.85,3.13,0,10,0,0,-0.0463013698630137,3.84,0.0,1st Attempt=ABC,Only 1 Attempt=DFW,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 2nd attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,C+,F,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00323,29-55,29-55,Spring 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.16,3.16,0.0,3.15,-0.0100000000000002,0.94,0.0,0.0,0.4,1,0,No,<590,76-82,MATH 140,UP,6.0,4,0,0,12,3.6466666666666665,3.67,0.3042526860517372,3.16,4.0,3.16,4.0,3,9,0,0,0.0135272045028142,3.4850000000000003,0.25,1st Attempt=ABC,1st Attempt=ABC,Only 1 Attempt=DFW,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,"2 Attempts (1st=DFW, 2nd=ABC)",1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 2nd attempt,Pass on 1st attempt,Pass on 1st attempt,C,Not Enrolled,V,Not Enrolled,C+,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,2.0,0,1,0,2,Pass on 2nd attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00322,29-55,29-55,Fall 2016,,,1,missing_or_blank,0,0,0,0,0,3.14,3.14,0.0,,,2.92,0.0,0.1,0.3,0,0,No,,61-75,MATH 140E,UP,5.0,5,0,0,8,3.32375,3.285,0.4006044540084752,2.78,4.0,3.19,4.0,0,8,0,2,0.0615217391304347,3.075,0.0,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,B,A,C+,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00321,40-59,40-59,Fall 2016,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.98,3.98,0.0,3.99,0.0100000000000002,0.08,0.0,0.0,0.0,0,0,Yes,640-690,90-100,MATH 140E,UP,5.0,5,0,0,10,3.64,3.72,0.3950246124540147,2.67,4.0,3.84,4.0,2,8,0,1,-0.0033966033966033,3.825,0.2,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,Pass on 1st attempt,A,Not Enrolled,A,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00320,29-55,29-55,Summer 2020,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,4.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,Yes,640-690,90-100,MATH 141,UP,3.0,3,2,0,9,3.0999999999999996,3.29,0.3936051320803631,2.57,3.51,2.57,3.34,1,8,0,4,0.0347826086956521,3.025,0.1111111111111111,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never enrolled,Pass on 1st attempt,Never enrolled,Pass on 1st attempt,Pass on 1st attempt,Not Enrolled,A,Not Enrolled,A,A,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt
S-00319,40-59,40-59,Fall 2021,ME_BS Degree Only,ME_BS DEGREE ONLY,0,me_bs_only,1,1,1,1,1,3.55,3.55,0.0,3.75,0.2000000000000001,0.6299999999999999,0.0,0.0,0.0,0,0,Yes,,83-89,MATH 230,UP,3.0,3,2,0,12,3.035833333333333,3.23,0.7517550173165499,0.92,3.84,3.14,3.36,2,10,1,3,0.0032887700534759,3.14,0.1666666666666666,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,Not Enrolled,A,Not Enrolled,Not Enrolled,A-,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00318,29-55,29-55,Fall 2018,,,1,missing_or_blank,0,0,0,0,0,3.85,3.9,0.0499999999999998,,,0.33,0.0,0.0,0.0,0,0,Yes,640-690,N/A (101),MATH 251,UP,3.0,3,2,0,11,3.9872727272727273,4.0,0.0286673713796396,3.92,4.0,4.0,3.92,3,8,0,0,-0.0025454545454545,4.0,0.2727272727272727,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,1st Attempt=ABC,1st Attempt=ABC,Never Enrolled,Never Enrolled,1st Attempt=ABC,Pass on 1st attempt,Pass on 1st attempt,Never enrolled,Never enrolled,Pass on 1st attempt,A,A,Not Enrolled,Not Enrolled,Not Enrolled,1.0,1,1,0,1,Pass on 1st attempt,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt
S-00317,29-55,29-55,Fall 2021,,,1,missing_or_blank,0,0,0,0,0,3.58,3.58,0.0,,,3.1,0.1,0.7,0.7,0,1,No,<590,,MATH 251,HB,1.0,1,4,0,9,3.49,3.39,0.300083321762473,3.02,4.0,3.39,4.0,1,8,0,0,0.0514999999999999,3.3600000000000003,0.1111111111111111,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never Enrolled,1st Attempt=ABC,Never Enrolled,Never Enrolled,Never Enrolled,Never enrolled,Pass on 1st attempt,Never enrolled,Never enrolled,Never enrolled,Not Enrolled,A-,Not Enrolled,Not Enrolled,Not Enrolled,,0,0,0,0,Never enrolled,1.0,1,1,0,1,Pass on 1st attempt,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled,,0,0,0,0,Never enrolled
